timestamp,position_x,position_y,position_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1745691302145,-6.164443791321892,4.167548551745457,0.0,-0.6727707,1.3311762,9.873688,0.017715093,0.021991149,-0.05497787,-47.97,-28.145,-45.844
1745691302155,-6.158903414464468,4.1671952396687635,0.0,-0.641646,1.4628572,9.672575,0.05497787,0.017715093,-0.05009095,-47.163002,-28.451002,-45.928
1745691302166,-6.152808999921302,4.166806596384399,0.0,-0.533907,1.5035586,9.414001,0.06780604,0.03359759,-0.05009095,-46.358,-29.177002,-46.643
1745691302177,-6.146714585378135,4.166417953100035,0.0,-0.60094464,1.4413095,9.215282,0.04520403,0.059253927,-0.069027774,-46.568,-30.128002,-46.847004
1745691302187,-6.14117420852071,4.166064641023341,0.0,-0.7278373,1.4389153,9.174581,0.009162978,0.06414085,-0.0842994,-47.278004,-30.243002,-47.179
1745691302197,-6.135633831663286,4.165711328946647,0.0,-0.90979666,1.4772224,9.251195,-0.04337143,0.06169739,-0.09896017,-47.181004,-30.559002,-46.005
1745691302207,-6.130093454805862,4.165358016869952,0.0,-1.0821792,1.4413095,9.406818,-0.080634214,0.06658431,-0.1001819,-46.670002,-30.130001,-46.424004
1745691302218,-6.123999040262695,4.164969373585588,0.0,-1.055843,1.4221559,9.560047,-0.10751228,0.069027774,-0.09101892,-46.567,-30.022001,-47.06
1745691302228,-6.118458663405271,4.164616061508894,0.0,-0.9552865,1.3263878,9.603143,-0.11728613,0.073303826,-0.08307768,-47.974003,-28.567001,-46.157
1745691302238,-6.112918286547846,4.164262749432199,0.0,-0.94570965,1.2497733,9.689334,-0.11484267,0.09040806,-0.08246681,-47.061,-28.449001,-46.350002
1745691302248,-6.107377909690422,4.163909437355505,0.0,-0.9576807,1.2234371,9.703699,-0.105068825,0.0983493,-0.077579886,-46.878002,-30.765001,-46.632004
1745691302260,-6.100729457461513,4.163485462863472,0.0,-0.8690952,1.2330139,9.689334,-0.09407325,0.106901415,-0.07391469,-46.973003,-30.028002,-46.751003
1745691302270,-6.095189080604089,4.163132150786777,0.0,-0.93373865,1.1731589,9.742006,-0.09040806,0.11301007,-0.07269296,-46.864002,-28.87,-44.641003
1745691302280,-6.089648703746665,4.162778838710083,0.0,-0.9744401,1.1061212,9.986216,-0.08002335,0.095294975,-0.06536258,-46.061,-29.807001,-45.247
1745691302290,-6.084108326889241,4.162425526633388,0.0,-0.8858546,1.091756,10.089166,-0.050701816,0.06169739,-0.057421334,-46.472004,-30.550001,-45.564003
1745691302300,-6.078567950031816,4.1620722145566935,0.0,-0.7685388,1.1372458,10.156203,-0.009162978,0.04642576,-0.06291912,-47.881,-29.723001,-47.306004
1745691302310,-6.073027573174392,4.16171890248,0.0,-0.7158663,1.115698,10.067618,0.028099801,0.01160644,-0.077579886,-46.565002,-29.706001,-46.746002
1745691302321,-6.066933158631225,4.161330259195635,0.0,-0.6775591,1.0726024,9.885659,0.042760566,-0.021380283,-0.087964594,-46.166,-30.230001,-45.668003
1745691302331,-6.061392781773801,4.160976947118941,0.0,-0.6368576,1.079785,9.689334,0.03848451,-0.042760566,-0.09101892,-45.86,-30.224,-47.042004
1745691302342,-6.055298367230635,4.160588303834577,0.0,-0.62249243,1.1252748,9.598354,0.0036651916,-0.062308256,-0.10751228,-46.458004,-28.655,-43.679
1745691302352,-6.049757990373211,4.160234991757883,0.0,-0.58657944,1.1468226,9.698911,-0.028710667,-0.06169739,-0.11301007,-47.273003,-29.402002,-45.386
1745691302363,-6.043663575830044,4.159846348473518,0.0,-0.5746084,1.1252748,9.916783,-0.05009095,-0.05009095,-0.112399206,-47.487003,-30.984001,-47.068
1745691302373,-6.038123198972619,4.1594930363968246,0.0,-0.5793968,1.1324574,10.199299,-0.030543262,-0.035430185,-0.10934488,-45.854004,-29.591002,-46.944004
1745691302383,-6.032582822115195,4.15913972432013,0.0,-0.62488663,1.1611878,10.524911,0.009162978,-0.036651913,-0.099571034,-46.569004,-30.233002,-46.951004
1745691302393,-6.027042445257771,4.158786412243435,0.0,-0.59615624,1.2042835,10.6398325,0.07696902,-0.047036625,-0.09468412,-47.177002,-30.137001,-46.223003
1745691302403,-6.021502068400347,4.158433100166741,0.0,-0.62488663,1.2473791,10.496181,0.14905111,-0.08246681,-0.0983493,-47.170002,-29.607002,-48.142002
1745691302413,-6.015961691542922,4.158079788090046,0.0,-0.6655881,1.3144168,10.213664,0.1863139,-0.10140363,-0.10323623,-46.679,-30.975002,-45.457
1745691302423,-6.010421314685498,4.157726476013352,0.0,-0.80205756,1.3479356,9.952697,0.19486602,-0.13194689,-0.1020145,-47.081,-30.560001,-44.835003
1745691302433,-6.004880937828074,4.157373163936658,0.0,-0.7302315,1.4221559,9.77792,0.18875736,-0.14355333,-0.099571034,-47.272003,-29.296001,-45.706
1745691302444,-5.998786523284907,4.156984520652293,0.0,-0.7422025,1.4197617,9.7084875,0.1600467,-0.15577064,-0.10995574,-46.664,-29.288002,-45.480003
1745691302454,-5.993246146427483,4.156631208575599,0.0,-0.6991069,1.3479356,9.698911,0.10629055,-0.15210545,-0.1301143,-47.693,-31.199001,-46.007004
1745691302464,-5.987705769570058,4.156277896498905,0.0,-0.6703765,1.2665327,9.758766,0.040317107,-0.13561209,-0.14844026,-47.692,-31.302002,-47.705
1745691302476,-5.98105731734115,4.155853922006871,0.0,-0.521936,1.163582,9.991004,-0.040317107,-0.09285152,-0.17654006,-47.485,-30.668001,-46.541
1745691302486,-5.975516940483725,4.155500609930177,0.0,-0.48602295,1.0295067,10.177752,-0.09162979,-0.051923547,-0.20830505,-45.651,-29.274002,-45.458004
1745691302496,-5.969976563626301,4.155147297853483,0.0,-0.58897364,0.90500826,10.362105,-0.12461651,0.01282817,-0.22785273,-46.672,-30.340002,-46.74
1745691302506,-5.964436186768877,4.154793985776788,0.0,-0.6440403,0.7781156,10.589554,-0.13500121,0.06291912,-0.22602014,-46.869003,-29.815,-47.601
1745691302516,-5.958895809911453,4.154440673700093,0.0,-0.63206923,0.7445967,10.764331,-0.12950343,0.07941248,-0.22113322,-46.261,-29.703001,-46.421
1745691302526,-5.953355433054028,4.154087361623399,0.0,-0.6919243,0.6871359,10.9103775,-0.087964594,0.076358154,-0.22113322,-46.172,-31.073002,-46.187004
1745691302536,-5.947815056196604,4.1537340495467046,0.0,-0.6871359,0.59376204,11.063606,-0.023823744,0.049480084,-0.21624629,-45.661003,-30.330002,-44.806004
1745691302546,-5.94227467933918,4.15338073747001,0.0,-0.7350199,0.5410896,10.97502,0.058643065,0.005497787,-0.22602014,-44.954002,-30.740002,-46.271004
1745691302557,-5.936180264796013,4.152992094185646,0.0,-0.9528923,0.56982,10.737994,0.15699236,-0.035430185,-0.23457226,-45.359,-30.745,-46.280003
1745691302569,-5.929531812567104,4.152568119693613,0.0,-1.103727,0.62249243,10.2495775,0.23090707,-0.059253927,-0.21624629,-47.086002,-30.982002,-44.404003
1745691302581,-5.922883360338195,4.1521441452015795,0.0,-1.1923125,0.7015011,9.674969,0.258396,-0.05375614,-0.18570304,-46.768,-29.709002,-46.538002
1745691302591,-5.91734298348077,4.151790833124885,0.0,-1.2042835,0.7374141,9.390059,0.24617869,-0.014660766,-0.15088372,-46.074,-31.075,-43.849003
1745691302602,-5.911248568937604,4.151402189840521,0.0,-1.2449849,0.79248077,9.267955,0.20647246,0.02443461,-0.11178834,-44.549004,-30.526001,-44.354004
1745691302613,-5.905154154394437,4.1510135465561575,0.0,-1.2569559,0.85473,9.244013,0.16187929,0.03481932,-0.08857546,-45.260002,-30.956001,-45.638
1745691302623,-5.899613777537013,4.150660234479463,0.0,-1.2162545,0.8571242,9.251195,0.11484267,0.019547688,-0.07696902,-46.887,-31.61,-45.559002
1745691302633,-5.894073400679589,4.150306922402769,0.0,-1.0893618,0.82599956,9.296685,0.056199603,-0.042760566,-0.07574729,-46.176003,-31.494001,-46.500004
1745691302643,-5.8885330238221645,4.149953610326074,0.0,-0.9504981,0.81163436,9.40203,0.013439035,-0.093462385,-0.084910266,-45.462,-30.957,-46.492
1745691302654,-5.882438609278998,4.1495649670417105,0.0,-0.91219085,0.7469909,9.531317,-0.02687807,-0.12644911,-0.096516706,-44.754,-30.949001,-45.733
1745691302665,-5.8763441947358315,4.149176323757346,0.0,-0.7206547,0.6823475,9.682152,-0.06719518,-0.12522738,-0.11789699,-45.351,-29.901001,-46.823
1745691302675,-5.870803817878407,4.148823011680652,0.0,-0.7278373,0.60812724,9.813833,-0.09407325,-0.08552113,-0.1301143,-45.766003,-30.753002,-45.121002
1745691302686,-5.86470940333524,4.148434368396288,0.0,-0.7685388,0.5386954,10.084377,-0.09896017,-0.035430185,-0.13683382,-45.875004,-31.806002,-46.383003
1745691302697,-5.858614988792073,4.148045725111924,0.0,-0.7517793,0.47405192,10.402806,-0.07269296,0.018936822,-0.13316862,-44.553,-31.053001,-44.771004
1745691302707,-5.853074611934649,4.147692413035229,0.0,-0.6440403,0.49799395,10.5680065,-0.025045475,0.044593163,-0.13439035,-44.664,-32.317,-46.349003
1745691302718,-5.846980197391483,4.147303769750866,0.0,-0.6703765,0.5243302,10.55843,0.021991149,0.040927973,-0.14844026,-45.773003,-31.909002,-47.229004
1745691302728,-5.841439820534059,4.146950457674171,0.0,-0.7254431,0.5674258,10.371682,0.06841691,0.008552114,-0.15699236,-45.465004,-31.274002,-46.381
1745691302738,-5.8358994436766345,4.146597145597477,0.0,-0.8283938,0.6344634,9.921572,0.10751228,-0.054367006,-0.15943582,-46.578003,-31.183,-46.407
1745691302748,-5.83035906681921,4.146243833520782,0.0,-0.81163436,0.6823475,9.457097,0.09468412,-0.0842994,-0.15454891,-44.451,-30.947002,-44.558002
1745691302759,-5.824264652276043,4.145855190236419,0.0,-0.7206547,0.7158663,9.148245,0.04520403,-0.11362094,-0.15332718,-44.541,-29.787,-45.320004
1745691302771,-5.8176162000471345,4.145431215744385,0.0,-0.6823475,0.6823475,9.114726,-0.037873644,-0.111177474,-0.14355333,-44.747,-30.210001,-45.955
1745691302783,-5.810967747818225,4.145007241252352,0.0,-0.6655881,0.62967503,9.346964,-0.10934488,-0.089186326,-0.13927728,-44.451,-30.946001,-44.664
1745691302793,-5.805427370960801,4.144653929175657,0.0,-0.6727707,0.56982,9.660604,-0.1441642,-0.06963864,-0.12889257,-45.368004,-31.695002,-46.055
1745691302804,-5.799332956417635,4.144265285891294,0.0,-0.5410896,0.45489833,10.146626,-0.15210545,-0.04520403,-0.11911872,-44.752003,-30.738,-45.736004
1745691302815,-5.793238541874468,4.143876642606929,0.0,-0.5363012,0.48841715,10.412383,-0.119729586,-0.034208454,-0.11789699,-44.448,-30.839,-45.940002
1745691302827,-5.786590089645559,4.143452668114896,0.0,-0.521936,0.45968673,10.45069,-0.062308256,-0.031154128,-0.118507855,-43.933002,-29.883001,-46.154003
1745691302839,-5.779941637416649,4.143028693622862,0.0,-0.557849,0.557849,10.160992,-0.008552114,-0.019547688,-0.112399206,-44.760002,-31.583002,-44.875004
1745691302849,-5.774401260559225,4.1426753815461685,0.0,-0.62249243,0.6631939,9.856929,0.020158553,-0.028710667,-0.11056661,-45.465004,-31.274002,-45.956
1745691302859,-5.768860883701801,4.142322069469474,0.0,-0.6512229,0.6727707,9.610326,0.01282817,-0.043982297,-0.10751228,-45.565002,-31.274002,-46.914
1745691302869,-5.7633205068443765,4.141968757392779,0.0,-0.6991069,0.7422025,9.461885,-0.015271631,-0.07269296,-0.10751228,-45.363003,-31.272001,-46.379
1745691302880,-5.7572260923012095,4.141580114108415,0.0,-0.6584055,0.78290397,9.459491,-0.059253927,-0.08674286,-0.10262536,-44.966003,-32.215,-46.888
1745691302893,-5.750023602386558,4.141120808408712,0.0,-0.581791,0.7374141,9.627085,-0.09407325,-0.10995574,-0.10629055,-45.068,-32.218002,-46.147003
1745691302903,-5.744483225529134,4.1407674963320185,0.0,-0.58897364,0.7445967,9.847352,-0.100792766,-0.105068825,-0.11362094,-45.570004,-31.802002,-46.588
1745691302913,-5.7389428486717105,4.140414184255324,0.0,-0.5602432,0.7541735,10.000581,-0.09040806,-0.084910266,-0.1160644,-45.071003,-32.534,-46.142002
1745691302923,-5.733402471814285,4.140060872178629,0.0,-0.5315128,0.7493851,10.01734,-0.06414085,-0.059253927,-0.11178834,-45.677002,-32.331,-46.265003
1745691302934,-5.727308057271119,4.139672228894265,0.0,-0.5386954,0.78290397,9.909601,-0.045814894,-0.04520403,-0.11301007,-45.671,-31.594002,-45.638
1745691302944,-5.721767680413695,4.139318916817571,0.0,-0.5722142,0.78769237,9.849746,-0.04642576,-0.026267206,-0.108123146,-44.664,-32.214,-45.076004
1745691302954,-5.716227303556271,4.138965604740877,0.0,-0.60333884,0.7661445,9.85214,-0.05375614,0.002443461,-0.10751228,-44.154003,-31.681002,-44.541
1745691302964,-5.7106869266988465,4.138612292664182,0.0,-0.60094464,0.7613561,9.844957,-0.05681047,0.0036651916,-0.10995574,-43.854004,-32.307003,-45.694004
1745691302974,-5.705146549841422,4.138258980587487,0.0,-0.6512229,0.7374141,9.895236,-0.059864793,-0.04520403,-0.116675265,-43.951,-31.781002,-45.703003
1745691302985,-5.699052135298255,4.137870337303124,0.0,-0.6919243,0.6919243,9.969456,-0.06352998,-0.081855945,-0.12156218,-45.265003,-31.587002,-46.266003
1745691302995,-5.693511758440831,4.13751702522643,0.0,-0.7302315,0.641646,9.991004,-0.06047566,-0.10934488,-0.12156218,-45.97,-30.757002,-44.064003
1745691303006,-5.687417343897664,4.137128381942065,0.0,-0.6703765,0.59136784,9.962274,-0.06414085,-0.092240654,-0.11178834,-45.575,-31.807001,-43.084003
1745691303017,-5.681322929354498,4.136739738657702,0.0,-0.59855044,0.5410896,9.950302,-0.07574729,-0.049480084,-0.100792766,-45.364002,-31.064001,-44.471
1745691303028,-5.675228514811331,4.136351095373338,0.0,-0.5650316,0.5291186,10.005369,-0.08368854,-0.018325957,-0.108123146,-44.472004,-33.267002,-44.420002
1745691303038,-5.669688137953907,4.135997783296643,0.0,-0.7062895,0.50517654,10.038888,-0.08857546,0.026267206,-0.11301007,-45.062,-31.585001,-46.368004
1745691303049,-5.66359372341074,4.13560914001228,0.0,-0.7398083,0.50038815,10.012551,-0.09285152,0.017715093,-0.11362094,-44.86,-31.582,-46.47
1745691303059,-5.658053346553316,4.135255827935585,0.0,-0.78290397,0.5243302,10.089166,-0.09468412,-0.019547688,-0.11728613,-45.263,-31.377,-46.163002
1745691303069,-5.652512969695891,4.13490251585889,0.0,-0.7182605,0.50038815,10.199299,-0.092240654,-0.05497787,-0.11789699,-45.56,-30.746002,-47.665
1745691303079,-5.646972592838467,4.134549203782196,0.0,-0.6560113,0.48602295,10.160992,-0.07819075,-0.070249505,-0.11789699,-44.649002,-30.839,-47.431004
1745691303090,-5.640878178295301,4.134160560497832,0.0,-0.6344634,0.48841715,10.089166,-0.06169739,-0.073303826,-0.12095132,-44.152,-31.887001,-47.617
1745691303101,-13.9815758219672,3.869576468527937,0.0,-0.63206923,0.47644615,10.113108,-0.061086524,-0.07147124,-0.108123146,-44.050003,-31.885002,-47.615
1745691303111,-13.977970287393008,3.8695415752572275,0.0,-0.5793968,0.47644615,10.184934,-0.05131268,-0.056199603,-0.093462385,-43.241,-31.980001,-47.596
1745691303122,-13.974004199361397,3.869503192659447,0.0,-0.5650316,0.49559975,10.271125,-0.034208454,-0.030543262,-0.08246681,-44.453003,-31.366001,-45.826004
1745691303132,-13.970398664787208,3.8694682993887377,0.0,-0.5674258,0.49081135,10.2974615,-0.015271631,-0.009162978,-0.0720821,-44.15,-31.258001,-44.865
1745691303143,-13.966432576755597,3.869429916790957,0.0,-0.6368576,0.50996494,10.338163,0.017104227,-0.002443461,-0.069027774,-44.446003,-30.523,-45.519
1745691303155,-13.962105935266568,3.8693880448661058,0.0,-0.59376204,0.557849,10.263943,0.051923547,-0.012217305,-0.07086037,-44.960003,-31.478,-46.155003
1745691303165,-13.958500400692376,3.869353151595396,0.0,-0.47165772,0.6392518,10.0341,0.093462385,-0.044593163,-0.0720821,-43.849003,-31.884,-46.761
1745691303175,-13.954894866118186,3.869318258324687,0.0,-0.45489833,0.7230489,9.80665,0.10629055,-0.048258353,-0.077579886,-44.362003,-32.837,-48.246002
1745691303186,-13.950928778086576,3.8692798757269062,0.0,-0.3878607,0.7422025,9.545682,0.10751228,-0.05497787,-0.07941248,-44.565002,-32.737003,-46.978
1745691303196,-13.947323243512384,3.8692449824561965,0.0,-0.30885202,0.78769237,9.399636,0.09712757,-0.04337143,-0.07819075,-43.659,-33.358,-46.524002
1745691303206,-13.943717708938193,3.8692100891854873,0.0,-0.2896984,0.80684596,9.323022,0.0720821,-0.0067195175,-0.077579886,-43.448,-32.614002,-48.229004
1745691303216,-13.940112174364002,3.8691751959147775,0.0,-0.2633622,0.80684596,9.351752,0.047647487,0.01038471,-0.070249505,-43.243004,-32.295002,-48.016003
1745691303226,-13.936506639789812,3.8691403026440683,0.0,-0.2681506,0.8475474,9.485827,0.028099801,0.015271631,-0.06169739,-44.256,-31.996002,-46.025
1745691303236,-13.93290110521562,3.8691054093733586,0.0,-0.20111294,0.85473,9.61272,0.01282817,0.010995574,-0.059864793,-43.845,-31.253002,-45.708004
1745691303246,-13.929295570641429,3.8690705161026493,0.0,-0.107739076,0.90021986,9.651027,0.004276057,0.0030543262,-0.06658431,-44.253002,-31.784002,-46.559002
1745691303256,-13.925690036067238,3.8690356228319396,0.0,-0.11252748,0.9864111,9.734824,-0.008552114,-0.007330383,-0.076358154,-44.257004,-32.31,-47.401
1745691303267,-13.921723948035627,3.868997240234159,0.0,-0.23702596,0.9959879,9.770737,-0.023823744,-0.034208454,-0.07391469,-44.368004,-33.262,-46.329002
1745691303278,-13.917757860004018,3.868958857636379,0.0,-0.3854665,1.0821792,9.952697,-0.047647487,-0.058643065,-0.0580322,-43.851,-31.887001,-44.850002
1745691303288,-13.914152325429827,3.868923964365669,0.0,-0.4357447,1.1444284,10.158598,-0.077579886,-0.08246681,-0.02443461,-43.949,-31.571001,-45.706
1745691303299,-13.910186237398216,3.8688855817678887,0.0,-0.38067806,1.1420342,10.28549,-0.10873401,-0.04520403,0.009773844,-43.856003,-32.622,-46.539
1745691303310,-13.906220149366606,3.8688471991701086,0.0,-0.45489833,1.1324574,10.606314,-0.15821409,0.005497787,0.05375614,-44.458004,-31.686,-43.911003
1745691303320,-13.902614614792414,3.868812305899399,0.0,-0.48362875,1.1085154,10.905589,-0.18203785,0.015271631,0.08368854,-44.369003,-32.95,-43.572002
