tx, ty, tz 
-0.0026542688719928265, 0.0020175401587039232, 0.00017576670506969094
-0.002654464915394783, 0.002017965307459235, 0.00017620777362026274
-0.0026546423323452473, 0.0020183499436825514, 0.0001766070636222139
-0.0026548029854893684, 0.0020186982583254576, 0.00017696847498882562
-0.0026549482718110085, 0.002019013511016965, 0.000177295645698905
-0.002655079821124673, 0.0020192989613860846, 0.00017759179172571748
-0.0026551990304142237, 0.0020195571705698967, 0.00017785986710805446
-0.0026553068310022354, 0.002019790932536125, 0.0001781025348464027
-0.0026554043870419264, 0.00202000280842185, 0.00017832218145485967
-0.002655492862686515, 0.0020201944280415773, 0.0001785210333764553
-0.002655572723597288, 0.002020367654040456, 0.00017870101146399975
-0.0026556451339274645, 0.002020524814724922, 0.00017886394925881177
-0.0026557105593383312, 0.002020666841417551, 0.00017901143291965127
-0.002655769931152463, 0.0020207955967634916, 0.0001791449321899563
-0.002655823715031147, 0.0020209120120853186, 0.0001792657858459279
-0.0026558723766356707, 0.0020210174843668938, 0.00017937517259269953
-0.0026559161487966776, 0.002021112712100148, 0.00017947419837582856
-0.002655956195667386, 0.002021199092268944, 0.0001795638381736353
-0.0026559920515865088, 0.0020212773233652115, 0.00017964496510103345
-0.002656024880707264, 0.0020213481038808823, 0.00017971842316910625
-0.0026560542173683643, 0.002021412132307887, 0.00017978491086978465
-0.0026560809928923845, 0.002021470107138157, 0.00017984508303925395
-0.0026561052072793245, 0.0020215227268636227, 0.00017989956540986896
-0.0026561268605291843, 0.002021570224314928, 0.0001799488818505779
-0.0026561471167951822, 0.002021613297984004, 0.00017999352712649852
-0.0026561650447547436, 0.0020216521807014942, 0.00018003392324317247
-0.0026561811100691557, 0.002021687338128686, 0.00018007050675805658
-0.0026561960112303495, 0.0020217192359268665, 0.00018010361236520112
-0.002656209282577038, 0.0020217481069266796, 0.00018013358931057155
-0.002656221389770508, 0.0020217744167894125, 0.00018016071408055723
-0.002656232099980116, 0.0020217979326844215, 0.0001801852777134627
-0.002656242111697793, 0.0020218193531036377, 0.00018020751303993165
-0.002656250959262252, 0.0020218389108777046, 0.00018022763833869249
-0.0026562591083347797, 0.0020218563731759787, 0.00018024584278464317
-0.0026562665589153767, 0.002021872205659747, 0.0001802623301045969
-0.002656273078173399, 0.0020218866411596537, 0.00018027726036962122
-0.002656279131770134, 0.0020218996796756983, 0.00018029077909886837
-0.002656284486874938, 0.0020219115540385246, 0.0001803030027076602
-0.0026562893763184547, 0.002021922031417489, 0.00018031407671514899
-0.002656293800100684, 0.0020219318103045225, 0.00018032410298474133
-0.00265629799105227, 0.0020219404250383377, 0.0001803331688279286
-0.0026563014835119247, 0.002021948341280222, 0.0001803413761081174
-0.0026563049759715796, 0.002021955559030175, 0.0001803488121367991
-0.0026563077699393034, 0.0020219620782881975, 0.0001803555351216346
-0.0026563105639070272, 0.002021967899054289, 0.0001803616323741153
-0.0026563131250441074, 0.0020219734869897366, 0.00018036714754998684
-0.0026563152205199003, 0.0020219781436026096, 0.00018037213885691017
-0.002656317315995693, 0.0020219823345541954, 0.00018037664995063096
-0.002656318945810199, 0.0020219862926751375, 0.00018038073903881013
-0.002656320808455348, 0.002021990017965436, 0.0001803844643291086
-0.00265632220543921, 0.0020219930447638035, 0.0001803877967176959
-0.002656323602423072, 0.002021996071562171, 0.0001803908235160634
-0.00265632476657629, 0.002021998632699251, 0.00018039357382804155
-0.0026563259307295084, 0.0020220011938363314, 0.0001803960622055456
-0.002656326862052083, 0.0020220032893121243, 0.000180398317752406
-0.0026563277933746576, 0.002022005384787917, 0.00018040035502053797
-0.0026563284918665886, 0.0020220070146024227, 0.00018040218856185675
-0.002656329423189163, 0.0020220086444169283, 0.000180403862032108
-0.0026563298888504505, 0.00202201004140079, 0.00018040537543129176
-0.0026563305873423815, 0.002022011438384652, 0.00018040674331132323
-0.002656331053003669, 0.0020220126025378704, 0.00018040798022411764
-0.0026563317514955997, 0.0020220137666910887, 0.00018040910072159022
-0.002656332217156887, 0.0020220146980136633, 0.00018041010480374098
-0.0026563324499875307, 0.002022015629336238, 0.0001804110361263156
-0.002656332915648818, 0.002022016327828169, 0.0001804118655854836
-0.0026563331484794617, 0.0020220170263201, 0.00018041260773316026
-0.002656333614140749, 0.002022017724812031, 0.000180413291673176
-0.0026563338469713926, 0.0020220184233039618, 0.00018041390285361558
-0.0026563340798020363, 0.002022018888965249, 0.0001804144703783095
-0.00265633431263268, 0.0020220193546265364, 0.00018041497969534248
-0.0026563345454633236, 0.0020220198202878237, 0.00018041543080471456
-0.0026563345454633236, 0.002022020285949111, 0.00018041583825834095
-0.0026563347782939672, 0.0020220205187797546, 0.0001804162166081369
-0.002656335011124611, 0.002022020984441042, 0.00018041655130218714
-0.002656335011124611, 0.0020220212172716856, 0.00018041687144432217
-0.0026563352439552546, 0.0020220214501023293, 0.0001804171479307115
-0.0026563352439552546, 0.002022021682932973, 0.0001804173953132704
-0.002656335476785898, 0.0020220219157636166, 0.00018041762814391404
-0.002656335476785898, 0.00202202214859426, 0.00018041783187072724
-0.002656335476785898, 0.002022022381424904, 0.0001804180210456252
-0.002656335476785898, 0.002022022381424904, 0.00018041818111669272
-0.002656335476785898, 0.0020220226142555475, 0.00018041834118776023
-0.002656335476785898, 0.002022022847086191, 0.0001804184721549973
-0.0026563359424471855, 0.002022022847086191, 0.00018041861767414957
-0.0026563359424471855, 0.002022022847086191, 0.00018041871953755617
-0.0026563359424471855, 0.002022022847086191, 0.00018041882140096277
-0.0026563359424471855, 0.002022022847086191, 0.00018041890871245414
-0.0026563359424471855, 0.0020220233127474785, 0.0001804189960239455
-0.002656336175277829, 0.0020220233127474785, 0.00018041906878352165
-0.002656336175277829, 0.0020220233127474785, 0.0001804191415430978
-0.002656336175277829, 0.002022023545578122, 0.0001804191997507587
-0.002656336175277829, 0.002022023545578122, 0.00018041925795841962
-0.002656336175277829, 0.002022023545578122, 0.0001804193016141653
-0.002656336175277829, 0.002022023545578122, 0.00018041935982182622
-0.002656336175277829, 0.002022023545578122, 0.0001804194034775719
-0.002656336175277829, 0.002022023778408766, 0.00018041943258140236
-0.002656336175277829, 0.002022023778408766, 0.00018041946168523282
-0.002656336175277829, 0.002022023778408766, 0.0001804195053409785
-0.002656336175277829, 0.002022023778408766, 0.00018041953444480896
-0.002656336408108473, 0.002022023778408766, 0.0001804195489967242
-0.002656336408108473, 0.002022023778408766, 0.00018041957810055465
-0.002656336408108473, 0.002022023778408766, 0.00018041959265246987
-0.002656336408108473, 0.002022023778408766, 0.00018041962175630033
-0.002656336408108473, 0.002022023778408766, 0.00018041963630821556
-0.002656336408108473, 0.002022023778408766, 0.0001804196508601308
-0.002656336408108473, 0.002022023778408766, 0.00018041966541204602
-0.002656336408108473, 0.002022023778408766, 0.00018041967996396124
-0.002656336408108473, 0.0020220240112394094, 0.00018041967996396124
-0.002656336408108473, 0.0020220240112394094, 0.00018041969451587647
-0.002656336408108473, 0.0020220240112394094, 0.0001804197090677917
-0.002656336408108473, 0.0020220240112394094, 0.0001804197090677917
-0.002656336408108473, 0.0020220240112394094, 0.00018041972361970693
-0.002656336408108473, 0.0020220240112394094, 0.00018041972361970693
-0.002656336408108473, 0.0020220240112394094, 0.00018041973817162216
-0.002656336408108473, 0.0020220240112394094, 0.00018041973817162216
-0.002656336408108473, 0.0020220240112394094, 0.00018041975272353739
-0.002656336408108473, 0.0020220240112394094, 0.00018041975272353739
-0.002656336408108473, 0.0020220240112394094, 0.00018041975272353739
-0.002656336408108473, 0.0020220240112394094, 0.00018041975272353739
-0.002656336408108473, 0.0020220240112394094, 0.00018041976727545261
-0.002656336408108473, 0.0020220240112394094, 0.00018041976727545261
-0.002656336408108473, 0.0020220240112394094, 0.00018041976727545261
-0.002656336408108473, 0.0020220240112394094, 0.00018041976727545261
-0.002656336408108473, 0.0020220240112394094, 0.00018041976727545261
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041978182736784
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.002656336408108473, 0.0020220240112394094, 0.00018041979637928307
-0.0024532522074878216, 0.0019596272613853216, 0.00041257389239035547
-0.0012407380854710937, 0.0009663885575719178, 0.0010025218361988664
-0.0012244038516655564, -0.0019068715628236532, 0.0009477843414060771
-5.9647212765412405e-05, -0.005447970703244209, 0.004587775561958551
3.036310590687208e-05, -0.009740601293742657, 0.005041724070906639
-2.0071414837730117e-05, -0.01583140157163143, 0.01303970254957676
0.007269781548529863, -0.020934389904141426, 0.014497842639684677
0.021663103252649307, -0.034631531685590744, 0.027730805799365044
0.023387745022773743, -0.035152096301317215, 0.026690464466810226
0.023380976170301437, -0.03627088665962219, 0.02806929498910904
0.022714825347065926, -0.03724086657166481, 0.02875070832669735
0.022323274984955788, -0.03744645044207573, 0.028687087818980217
0.02129008062183857, -0.03760568052530289, 0.02735946513712406
0.020216206088662148, -0.03866851329803467, 0.02707841619849205
0.01943509839475155, -0.03881647065281868, 0.02600144036114216
0.018563993275165558, -0.039197634905576706, 0.02550489641726017
0.018315574154257774, -0.03933309391140938, 0.023660045117139816
0.018182536587119102, -0.0393834263086319, 0.0247189998626709
0.017666907981038094, -0.03964636102318764, 0.02444075234234333
0.018043942749500275, -0.0396643728017807, 0.025957604870200157
0.017915809527039528, -0.03969259560108185, 0.025591354817152023
0.01791565492749214, -0.03966090828180313, 0.02585243433713913
0.017856162041425705, -0.03974088281393051, 0.02605441026389599
0.017784615978598595, -0.039803989231586456, 0.026117995381355286
0.017472470179200172, -0.03989022225141525, 0.025889407843351364
0.017262805253267288, -0.03993023559451103, 0.02581280656158924
0.01694045029580593, -0.03994321823120117, 0.024808773770928383
0.016832860186696053, -0.03984402120113373, 0.024877501651644707
0.016659213230013847, -0.039849624037742615, 0.02554120309650898
0.015645621344447136, -0.03988875448703766, 0.025613250210881233
0.016030794009566307, -0.0395333394408226, 0.025647558271884918
0.016667645424604416, -0.038537751883268356, 0.02435336634516716
0.01599179394543171, -0.038635626435279846, 0.02927424944937229
0.015981927514076233, -0.038630735129117966, 0.02892003022134304
0.015249405056238174, -0.03861352428793907, 0.02472587861120701
0.01565754972398281, -0.03849903494119644, 0.02422392927110195
0.015460311435163021, -0.03858623281121254, 0.02249310165643692
0.014908144250512123, -0.039376143366098404, 0.019534805789589882
0.014603616669774055, -0.039095815271139145, 0.018826397135853767
0.013745885342359543, -0.0388614684343338, 0.020012862980365753
0.012377445586025715, -0.03878751024603844, 0.022398104891180992
0.010097162798047066, -0.034659914672374725, 0.031362202018499374
0.009819699451327324, -0.034831929951906204, 0.031474802643060684
0.009684489108622074, -0.035373713821172714, 0.032125748693943024
0.009773828089237213, -0.035448022186756134, 0.03164270520210266
0.010906549170613289, -0.0357939749956131, 0.026774486526846886
0.01149677112698555, -0.03535012900829315, 0.026676729321479797
0.012129317037761211, -0.03419245406985283, 0.02513822540640831
0.012682795524597168, -0.03446546941995621, 0.023012911900877953
0.013900588266551495, -0.031306833028793335, 0.02036396972835064
0.015536563470959663, -0.03150737285614014, 0.014267941936850548
0.007831349968910217, -0.07931071519851685, -0.05091305822134018
0.007656765170395374, -0.08231211453676224, -0.05594860017299652
0.007936130277812481, -0.0792107805609703, -0.057315438985824585
0.008078095503151417, -0.0765552967786789, -0.06254566460847855
0.008854375220835209, -0.07162974774837494, -0.06728822737932205
0.008975807577371597, -0.0682222843170166, -0.06770631670951843
0.008337621577084064, -0.10256688296794891, -0.10977412760257721
-0.005469104275107384, -0.1394519954919815, -0.1787513792514801
-0.00708834920078516, -0.18006837368011475, -0.22745442390441895
-0.06082049012184143, -0.19522106647491455, -0.31292724609375
-0.06307486444711685, -0.1953546553850174, -0.3144635856151581
-0.06349975615739822, -0.19444899260997772, -0.3143113851547241
-0.06321513652801514, -0.19033345580101013, -0.31487879157066345
-0.06114013493061066, -0.1888628453016281, -0.3226866126060486
-0.05970321595668793, -0.18672573566436768, -0.32774704694747925
-0.05934593454003334, -0.18478034436702728, -0.3276090919971466
-0.05873578041791916, -0.18331566452980042, -0.3275638818740845
-0.058572567999362946, -0.1817895919084549, -0.32712313532829285
-0.05837205424904823, -0.1791795939207077, -0.32531923055648804
-0.058322250843048096, -0.17555789649486542, -0.31966549158096313
-0.05798576399683952, -0.1722734123468399, -0.3189805746078491
-0.0577554926276207, -0.1699749231338501, -0.3188745379447937
-0.05761171877384186, -0.1685936003923416, -0.3182145953178406
-0.05718449875712395, -0.1672857701778412, -0.31859686970710754
-0.056894298642873764, -0.16562214493751526, -0.31883108615875244
-0.05677513778209686, -0.16415494680404663, -0.31889232993125916
-0.05623573437333107, -0.16131524741649628, -0.3206540048122406
-0.055960819125175476, -0.15964211523532867, -0.32082024216651917
-0.05538038909435272, -0.15710271894931793, -0.322469025850296
-0.05520797520875931, -0.1559455245733261, -0.32178542017936707
-0.05482674017548561, -0.15515081584453583, -0.32176536321640015
-0.05405860021710396, -0.15340617299079895, -0.32169029116630554
-0.053381066769361496, -0.1526966243982315, -0.3216954171657562
-0.05158092454075813, -0.15032798051834106, -0.32423150539398193
-0.049661677330732346, -0.1478487104177475, -0.32696405053138733
-0.04811059311032295, -0.14596116542816162, -0.3292255103588104
-0.047816578298807144, -0.14564017951488495, -0.3294996917247772
-0.04670973867177963, -0.14476577937602997, -0.3305555284023285
-0.046310000121593475, -0.14462794363498688, -0.331357479095459
-0.04578617215156555, -0.14435426890850067, -0.3320908844470978
-0.04485482722520828, -0.14293688535690308, -0.3366009294986725
-0.04332633689045906, -0.1409948170185089, -0.34142616391181946
-0.042498186230659485, -0.13933825492858887, -0.34604334831237793
-0.04146182909607887, -0.13740868866443634, -0.3500395715236664
-0.040375687181949615, -0.13483335077762604, -0.35313716530799866
-0.03900034353137016, -0.13205114006996155, -0.3541383147239685
-0.038747429847717285, -0.13002817332744598, -0.35900965332984924
-0.037859056144952774, -0.1268971711397171, -0.36113491654396057
-0.037447236478328705, -0.12611591815948486, -0.3619585335254669
-0.03704189881682396, -0.12557648122310638, -0.36389297246932983
-0.03510243073105812, -0.12352371960878372, -0.3667869567871094
-0.03406759351491928, -0.12211040407419205, -0.36715468764305115
-0.03240242227911949, -0.11983853578567505, -0.3690042197704315
-0.031118202954530716, -0.11822611838579178, -0.37042272090911865
-0.03083936497569084, -0.11724145710468292, -0.37552472949028015
-0.03064519725739956, -0.1164228618144989, -0.3768679201602936
-0.029579034075140953, -0.11527850478887558, -0.378763347864151
-0.02845287322998047, -0.11374250799417496, -0.3808097243309021
-0.028189461678266525, -0.11406560242176056, -0.37788382172584534
-0.027084220200777054, -0.11419741809368134, -0.3767622113227844
-0.02696394734084606, -0.11423147469758987, -0.37641629576683044
-0.02627861686050892, -0.11440657824277878, -0.37470975518226624
-0.026129676029086113, -0.11458294838666916, -0.37457406520843506
-0.025417538359761238, -0.11397174745798111, -0.374046266078949
-0.024428080767393112, -0.11359748244285583, -0.3736492693424225
-0.023913750424981117, -0.11307190358638763, -0.37277477979660034
-0.023709343746304512, -0.11305829882621765, -0.3726252615451813
-0.02338566444814205, -0.1134771853685379, -0.37707623839378357
-0.022537896409630775, -0.11185851693153381, -0.376345694065094
-0.022346096113324165, -0.11177981644868851, -0.3821762502193451
-0.022669227793812752, -0.11295370012521744, -0.38043293356895447
-0.02256469428539276, -0.11555925011634827, -0.37630581855773926
-0.02255702205002308, -0.11572647839784622, -0.375387042760849
-0.022968623787164688, -0.11652335524559021, -0.3718718886375427
-0.02328130416572094, -0.1162765771150589, -0.36937621235847473
-0.026194052770733833, -0.11625634133815765, -0.36830511689186096
-0.028720714151859283, -0.1154244989156723, -0.36800533533096313
-0.027575939893722534, -0.1128993108868599, -0.36749953031539917
-0.02762443572282791, -0.11273445188999176, -0.3642391860485077
-0.028463400900363922, -0.11647360026836395, -0.36053332686424255
-0.03012762777507305, -0.12227818369865417, -0.3622071444988251
-0.030271705240011215, -0.1256823092699051, -0.36614659428596497
-0.030518554151058197, -0.13037525117397308, -0.36700817942619324
-0.03247710317373276, -0.13276800513267517, -0.37098872661590576
-0.03315276652574539, -0.127071812748909, -0.37611544132232666
-0.03548134118318558, -0.12653198838233948, -0.38662058115005493
-0.03595980256795883, -0.12147357314825058, -0.39243146777153015
-0.036150965839624405, -0.11962860822677612, -0.3944254517555237
-0.03638622537255287, -0.11968033760786057, -0.3985516428947449
-0.03589773550629616, -0.11878278851509094, -0.4026530385017395
-0.03578706830739975, -0.11867932230234146, -0.4044538736343384
-0.034849051386117935, -0.11940181255340576, -0.3984437882900238
-0.03475174680352211, -0.13019342720508575, -0.3944861590862274
-0.03452682867646217, -0.12995897233486176, -0.39601263403892517
-0.03421669453382492, -0.1304142028093338, -0.3940516412258148
-0.03338398039340973, -0.13014429807662964, -0.39490795135498047
-0.03324488550424576, -0.1287311464548111, -0.3970620632171631
-0.03323168680071831, -0.12776537239551544, -0.40024563670158386
-0.033303458243608475, -0.12756583094596863, -0.39926549792289734
-0.0327199287712574, -0.12285716831684113, -0.39915773272514343
-0.03390384092926979, -0.12294764816761017, -0.40426841378211975
-0.033782295882701874, -0.12404455244541168, -0.40433138608932495
-0.03372744843363762, -0.12448286265134811, -0.4040737450122833
-0.0337376706302166, -0.12484388053417206, -0.4039749205112457
-0.03377895429730415, -0.12498544901609421, -0.403342604637146
-0.03368430584669113, -0.12458626925945282, -0.3995690941810608
-0.03365511819720268, -0.12452475726604462, -0.398884117603302
-0.03321260213851929, -0.12391869723796844, -0.39847517013549805
-0.034119218587875366, -0.12552911043167114, -0.3995792865753174
-0.03436834365129471, -0.12618353962898254, -0.39956581592559814
-0.034415777772665024, -0.1256842315196991, -0.40005189180374146
