timestamp,position_x,position_y,position_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1740482246.896517,0.0,0.0,0.0,-0.07380449771881104,-9.450675964355469,2.4326393604278564,0.14110499620437622,-0.03872285038232803,-0.20076146721839905
1740482247.245823,-2.4047458282439038e-05,-3.934498454327695e-05,-0.00022561057994607836,-0.08333253860473633,-9.455470085144043,2.4348628520965576,0.019655866548419,0.11352299898862839,-0.019766254350543022
1740482247.4339347,-2.4047460101428442e-05,-3.9344977267319337e-05,-0.0002256105944979936,-0.09996716678142548,-9.446020126342773,2.4400031566619873,0.04569096490740776,-0.10230927169322968,0.09756261110305786
1740482247.6124003,-2.4047461920417845e-05,-3.9344977267319337e-05,-0.0002256105944979936,-0.0928485244512558,-9.457865715026855,2.4275763034820557,-0.13481342792510986,-0.13592839241027832,-0.05167744681239128
1740482247.7759197,-2.404746373940725e-05,-3.934496999136172e-05,-0.0002256105944979936,-0.09762436896562576,-9.443621635437012,2.4418416023254395,-0.016943732276558876,-0.22874443233013153,0.0067594959400594234
1740482247.9294217,-2.404746373940725e-05,-3.9344966353382915e-05,-0.0002256105944979936,-0.08572088181972504,-9.453092575073242,2.434708833694458,0.07579198479652405,0.08227085322141647,0.03760785236954689
1740482248.0704682,-2.4047465558396652e-05,-3.93449590774253e-05,-0.0002256105944979936,-0.09048555791378021,-9.462674140930176,2.451582908630371,0.07591188699007034,-0.008875297382473946,-0.05326355621218681
1740482248.2070014,-2.4047465558396652e-05,-3.934494816348888e-05,-0.0002256105944979936,-0.09758654236793518,-9.45078182220459,2.442457675933838,-0.015640130266547203,0.14562447369098663,0.15750561654567719
1740482248.3405626,-2.4047467377386056e-05,-3.9344940887531266e-05,-0.0002256105944979936,-0.0785687267780304,-9.4578275680542,2.430107593536377,0.04364811256527901,0.052051085978746414,0.09603344649076462
1740482248.493933,-2.404746919637546e-05,-3.9344929973594844e-05,-0.0002256105944979936,-0.08810881525278091,-9.457878112792969,2.4418416023254395,-0.07708916068077087,-0.07200559228658676,-0.02422397956252098
1740482248.6340585,-2.4047471015364863e-05,-3.934493361157365e-05,-0.00022561060904990882,-0.08574841916561127,-9.441210746765137,2.448820114135742,0.0438532717525959,0.05234702304005623,-0.02420150861144066
1740482248.7796094,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.08572863042354584,-9.457858085632324,2.437009572982788,-0.016812270507216454,0.021997692063450813,-0.054062917828559875
1740482248.9145799,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.09288682043552399,-9.445989608764648,2.4463655948638916,-0.10689154267311096,-0.009218914434313774,-0.1143367663025856
1740482249.059923,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.05959092080593109,-9.44829273223877,2.460785150527954,0.07161390781402588,-0.13075318932533264,-0.08588957786560059
1740482249.1908147,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.08808601647615433,-9.445943832397461,2.4276530742645264,-0.04892050102353096,0.08505219966173172,0.036012303084135056
1740482249.3244338,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.09999467432498932,-9.4697904586792,2.427422046661377,-0.017665764316916466,0.08465602993965149,-0.08390383422374725
1740482249.4625044,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.06909358501434326,-9.45065689086914,2.4391560554504395,0.010493321344256401,-0.009259468875825405,-0.025383198633790016
1740482249.6016583,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.1071266308426857,-9.460290908813477,2.427499294281006,0.09943472594022751,-0.04006807878613472,0.0639747828245163
1740482249.7372131,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.07858334481716156,-9.453039169311523,2.4225900173187256,0.06753446161746979,-0.010880998335778713,0.18423449993133545
1740482249.8750203,-2.4047472834354267e-05,-3.9344929973594844e-05,-0.00022561060904990882,-0.07861045002937317,-9.445937156677246,2.443988084793091,-0.050887517631053925,-0.07021613419055939,-0.05592966824769974
