timestamp,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1740479039.9781764,0.11657732725143433,-9.313626289367676,3.101102352142334,-0.35571396350860596,-0.8123630285263062,0.5080803036689758
1740479040.3432975,0.08100668340921402,-9.273077011108398,3.008300304412842,0.0786140188574791,-0.15488600730895996,-0.05988556519150734
1740479040.5056784,0.0953032523393631,-9.282546997070312,3.0013983249664307,0.13816606998443604,0.03061584383249283,0.15077225863933563
1740479040.6645107,0.08813001215457916,-9.265938758850098,3.0226426124572754,-0.008548006415367126,0.1554042249917984,-0.08788193762302399
1740479040.8200457,0.05242511257529259,-9.289885520935059,3.031998634338379,-0.15547576546669006,0.464926540851593,-0.175639808177948
1740479040.9681668,0.09993713349103928,-9.251749038696289,3.09159255027771,-0.06330378353595734,0.652029812335968,-0.1750018298625946
1740479041.1050978,0.0832771435379982,-9.232756614685059,3.0938925743103027,0.0271346066147089,0.7138108611106873,-0.14505793154239655
1740479041.244865,0.0929652601480484,-9.206232070922852,2.9462525844573975,0.44905713200569153,0.7765368223190308,-0.14642125368118286
1740479041.3858385,0.1167830154299736,-9.32756233215332,2.927309036254883,-0.21059495210647583,0.9302002787590027,-0.26293182373046875
1740479041.5260546,0.04058615490794182,-9.230298042297363,2.984370470046997,0.3030819594860077,0.8718781471252441,-0.4451773762702942
1740479041.6608055,0.08808871358633041,-9.327888488769531,3.043809413909912,-0.17788462340831757,0.932147741317749,-0.4729418456554413
1740479041.8121352,0.06194586306810379,-9.327908515930176,3.0126702785491943,0.14475557208061218,0.6492677330970764,0.004017171915620565
1740479041.9571893,0.06204696744680405,-9.308710098266602,2.9366652965545654,0.2707369327545166,0.9312503337860107,-0.23486235737800598
1740479042.146462,0.061951883137226105,-9.416007041931152,3.0079150199890137,-0.1255035251379013,0.8644018769264221,0.09617294371128082
1740479042.2863662,0.09287665039300919,-9.077723503112793,2.9933416843414307,0.15921136736869812,1.2437646389007568,-0.7725357413291931
1740479042.4386961,0.09511483460664749,-9.328009605407715,3.1196608543395996,-0.23423632979393005,1.611688256263733,-0.3192412853240967
1740479042.583414,0.04057627171278,-9.156454086303711,2.9769299030303955,-0.08036690950393677,1.3678252696990967,-0.7709094882011414
1740479042.7447605,0.016580820083618164,-9.31401252746582,3.1361498832702637,0.19042856991291046,1.8923225402832031,-0.37942779064178467
1740479042.9149237,0.03567478805780411,-9.50433349609375,3.07893443107605,-0.04478903114795685,1.4325685501098633,-1.1905161142349243
1740479043.1158154,0.012104001827538013,-9.187350273132324,2.9029171466827393,0.6534196138381958,0.7400795817375183,0.302286297082901
1740479043.3096132,-0.028470993041992188,-9.430596351623535,3.012362241744995,0.03686974197626114,1.36520516872406,-0.5315365791320801
1740479043.5018682,0.07402406632900238,-9.14177417755127,2.8409464359283447,0.5745455026626587,1.3943017721176147,-0.17372196912765503
1740479043.700446,-0.0024847257882356644,-9.437899589538574,3.1404430866241455,-1.482265591621399,0.2700120508670807,-0.261472225189209
1740479043.887537,-0.06613744795322418,-8.887160301208496,2.6960690021514893,0.5337039828300476,-0.5540798902511597,-0.6935450434684753
1740479044.1221442,-0.040541864931583405,-8.933213233947754,3.1478068828582764,0.5657876133918762,-1.292109489440918,-1.387202501296997
1740479044.4515746,-0.118865467607975,-9.09032154083252,2.990579128265381,0.35490745306015015,-3.1332268714904785,-0.2866792380809784
1740479044.815402,0.1380356103181839,-9.230001449584961,3.009676694869995,0.39527565240859985,-2.2222368717193604,1.9967851638793945
1740479045.156276,0.009603362530469894,-9.218449592590332,2.9761595726013184,0.3464241027832031,-2.7391724586486816,0.6749153733253479
1740479045.5822806,0.15945857763290405,-9.42752742767334,2.9880473613739014,0.15687765181064606,-0.1983427107334137,0.77900630235672
1740479045.9904277,0.21919210255146027,-9.133981704711914,2.7666256427764893,2.9125678539276123,0.0073304204270243645,-0.34026646614074707
1740479046.33872,0.030882621183991432,-9.275676727294922,3.056534767150879,-0.5329574346542358,0.4770105481147766,0.9951341152191162
1740479046.7307835,0.10206827521324158,-9.528120040893555,3.1919021606445312,-1.561231255531311,1.0448830127716064,-0.7069350481033325
1740479047.101206,0.12815997004508972,-9.616222381591797,3.2367677688598633,-0.25039142370224,1.0083681344985962,0.3970779776573181
1740479047.438191,0.1687513291835785,-9.19672679901123,3.110602855682373,-0.9069242477416992,0.7936078906059265,-0.261130690574646
1740479047.7932863,0.07616380602121353,-9.430085182189941,2.9535293579101562,-1.8121927976608276,1.2810907363891602,0.2247525304555893
1740479048.1682708,0.17136859893798828,-9.0248441696167,2.903369426727295,-1.106423020362854,1.4253300428390503,1.6919325590133667
1740479048.5267706,0.12162651121616364,-8.965180397033691,2.749135732650757,1.5452827215194702,-0.16390681266784668,0.4437425136566162
1740479048.8738592,0.1314239352941513,-10.436285018920898,2.5037841796875,-8.308518409729004,-0.32375359535217285,3.240391731262207
1740479049.2006865,0.012434093281626701,-9.10799503326416,2.539447546005249,0.8412942290306091,0.27602970600128174,-0.8105504512786865
1740479049.477244,0.14073039591312408,-8.988768577575684,2.672668695449829,0.9327133297920227,0.5547633767127991,-0.6894974112510681
1740479049.7152865,0.004748842213302851,-9.661316871643066,2.9648780822753906,0.27983537316322327,0.8142704963684082,1.1434767246246338
1740479049.8888307,0.2998245060443878,-9.148192405700684,2.8838865756988525,-0.012868334539234638,0.5410829782485962,0.24364592134952545
1740479050.1064734,0.22121520340442657,-9.512939453125,2.9598147869110107,-0.9764233827590942,0.9988715052604675,0.549696683883667
1740479050.3063862,0.07612553983926773,-9.468152046203613,2.9456264972686768,0.40665897727012634,-0.10603224486112595,-0.06127572059631348
1740479050.5104146,0.08311594277620316,-9.454059600830078,3.057295083999634,-1.853679895401001,0.098933145403862,0.21859602630138397
1740479050.7263842,-0.19045718014240265,-9.309693336486816,3.0500082969665527,-0.9060173630714417,1.128961443901062,-0.199523463845253
1740479050.8920317,-0.00020038173533976078,-9.587737083435059,3.0855181217193604,0.04613872617483139,-0.41646042466163635,-0.3913557231426239
1740479051.088445,0.14532946050167084,-9.441349983215332,2.7598683834075928,0.14989769458770752,-0.15009693801403046,1.1688354015350342
1740479051.2699668,0.35215505957603455,-9.355103492736816,2.8498308658599854,-0.9519645571708679,-0.024104325100779533,0.21431447565555573
1740479051.457755,-0.007152047473937273,-9.599367141723633,2.9356541633605957,0.582513689994812,-0.3877127170562744,0.08641660958528519
1740479051.7150426,0.14259472489356995,-9.172810554504395,3.0331342220306396,-0.2638181149959564,0.6851395964622498,1.1148872375488281
1740479051.9030921,0.14758442342281342,-9.391510963439941,2.8500618934631348,1.0311225652694702,0.12601430714130402,-1.7417004108428955
1740479052.1179342,0.1380985528230667,-9.436721801757812,2.8189995288848877,0.5269171595573425,0.7856656312942505,0.5425688624382019
1740479052.3288884,0.04775139316916466,-9.122594833374023,2.771294116973877,0.045259494334459305,-0.04872266203165054,-0.08961206674575806
1740479052.507119,0.03589436411857605,-9.19400405883789,2.7379310131073,0.5971711874008179,0.11420133709907532,-0.7805866599082947
1740479052.6934218,0.11417581886053085,-9.427427291870117,2.901752233505249,0.5896303057670593,0.4161936342716217,0.030588829889893532
1740479052.886529,0.09508486837148666,-9.427604675292969,2.956590175628662,-0.8011391162872314,0.2839808166027069,0.3952227830886841
1740479053.0606136,0.04520256444811821,-9.29426383972168,2.882577896118164,0.08489670604467392,0.7575628757476807,-0.3254458010196686
1740479053.2354615,0.023820923641324043,-9.177597045898438,2.8563473224639893,0.4388278126716614,0.044801440089941025,-0.24065640568733215
1740479053.418751,-0.035770151764154434,-9.342300415039062,2.953904390335083,-0.3707693815231323,0.22910521924495697,-0.3863968551158905
1740479053.6671195,0.18309403955936432,-9.451101303100586,2.9491496086120605,-0.16287052631378174,-0.01858679950237274,-0.3285554349422455
1740479053.8511791,0.19496828317642212,-9.189122200012207,2.9536736011505127,-0.13561655580997467,-0.021321997046470642,-0.11881168931722641
1740479054.0379817,0.12365183234214783,-9.26789379119873,2.9253740310668945,1.0686590671539307,-0.26228365302085876,-0.2447572946548462
1740479054.2185202,-0.033537544310092926,-9.537776947021484,3.065573215484619,-0.10787274688482285,-0.2688125669956207,-0.09022441506385803
1740479054.4169147,0.035554494708776474,-9.363494873046875,2.960498094558716,-0.07351811975240707,0.5645742416381836,0.12387185543775558
1740479054.607051,0.08781355619430542,-9.484894752502441,3.0247695446014404,0.12039455771446228,-0.27813223004341125,0.8982677459716797
1740479054.791487,0.21876540780067444,-9.298532485961914,2.9319674968719482,-0.08387192338705063,-0.15142583847045898,0.44996875524520874
1740479054.9796672,0.15224160254001617,-9.224771499633789,2.8532767295837402,0.2541293203830719,-0.3618810772895813,-0.272128164768219
1740479055.2165494,0.19706279039382935,-9.444302558898926,3.1553046703338623,0.1438284069299698,-0.12948235869407654,1.5286060571670532
1740479055.4367633,-0.05494927987456322,-9.342511177062988,3.036426544189453,0.5722817182540894,0.6376336812973022,-0.9277689456939697
1740479055.7852566,0.04013115167617798,-9.132759094238281,3.095865488052368,0.11502013355493546,0.8475914001464844,-0.32516559958457947
1740479056.054307,0.2089787870645523,-9.479898452758789,3.1192564964294434,-0.2747217118740082,0.27011215686798096,1.5323253870010376
1740479056.2473197,0.1424807906150818,-9.532317161560059,3.0239992141723633,0.4296753406524658,0.15738636255264282,0.4794740676879883
1740479056.448164,0.20688775181770325,-9.146085739135742,2.8958418369293213,-0.4277943968772888,0.011740121059119701,-0.8971601128578186
1740479056.6395695,-0.01922541856765747,-9.308914184570312,2.9739935398101807,0.5583392381668091,-0.1139630526304245,-0.3920210897922516
1740479056.8301916,0.28500398993492126,-9.189285278320312,3.197715997695923,-0.6140468716621399,0.5614607930183411,-0.05397145822644234
1740479057.0271862,-0.08105253428220749,-9.287651062011719,2.954972982406616,0.4136364758014679,-0.44940653443336487,-1.1128424406051636
1740479057.2071128,-0.031394798308610916,-9.392692565917969,3.175778388977051,-1.1072463989257812,0.17975802719593048,0.5455982089042664
1740479057.3916986,0.002210858976468444,-9.042125701904297,2.964714288711548,0.09526744484901428,0.36031410098075867,-1.5570580959320068
1740479057.5699375,0.11184174567461014,-9.08424186706543,2.7787251472473145,0.8956090211868286,0.22943763434886932,-0.6614387631416321
1740479057.7424955,-0.021856429055333138,-9.740301132202148,3.161590099334717,0.38258999586105347,0.8123432397842407,-0.14659477770328522
1740479057.9273717,0.06391064077615738,-9.344542503356934,3.069019317626953,-1.3084803819656372,0.40216806530952454,-0.05209742486476898
1740479058.116588,0.08793795108795166,-9.196402549743652,2.861785888671875,0.8877881765365601,0.5315157175064087,0.17973090708255768
1740479058.3417816,0.21884119510650635,-9.19107437133789,2.7997379302978516,1.2226862907409668,-0.574727475643158,-0.9368712306022644
1740479058.5241852,0.2705925405025482,-10.158616065979004,3.2609856128692627,-1.5314326286315918,-0.10251776874065399,0.515762448310852
1740479058.707737,0.23293212056159973,-9.153202056884766,2.9399373531341553,0.4962266981601715,0.18978187441825867,-0.0904141217470169
1740479058.8918202,0.059048332273960114,-9.297000885009766,3.1134228706359863,-0.42801985144615173,-0.1159127801656723,-1.0778634548187256
1740479059.0774605,-0.016775064170360565,-9.177717208862305,2.8756661415100098,1.4277950525283813,-0.11622275412082672,-0.1556883007287979
