timestamp,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1740479925.3561232,-0.8877741694450378,-9.513957023620605,1.9579815864562988,-0.1420932412147522,-0.10291831940412521,-0.13404029607772827
1740479925.6910603,-0.814068078994751,-9.544777870178223,2.0082952976226807,-0.024406656622886658,-0.13377578556537628,0.10524864494800568
1740479925.8673928,-0.7973690629005432,-9.532751083374023,1.9750866889953613,0.03701116889715195,-0.009155722334980965,0.10567069053649902
1740479926.034436,-0.8187885880470276,-9.523292541503906,1.9749326705932617,0.039696067571640015,0.022980252280831337,-0.10407821834087372
1740479926.2109418,-0.8306403756141663,-9.520904541015625,1.948933482170105,0.12773460149765015,-0.00851990096271038,0.07533078640699387
1740479926.406817,-0.7997815012931824,-9.530411720275879,1.993952989578247,0.15804192423820496,-0.008826578967273235,0.04520820081233978
1740479926.5545466,-0.8068966269493103,-9.53042221069336,1.984596848487854,0.00818504299968481,0.023230208083987236,0.015458378940820694
1740479926.706485,-0.842613160610199,-9.554405212402344,2.0107500553131104,-0.14146268367767334,0.023509684950113297,-0.04544996842741966
1740479926.8595006,-0.8497210144996643,-9.516292572021484,1.9918065071105957,0.03959624841809273,0.11785763502120972,-0.047156527638435364
1740479926.9967737,-0.8140238523483276,-9.504255294799805,1.9847508668899536,0.06688237935304642,0.05523282662034035,0.10070871561765671
1740479927.1366723,-0.7925626039505005,-9.532678604125977,1.9443323612213135,0.2481645941734314,-0.06677574664354324,-0.05103420093655586
1740479927.4449205,-0.8354596495628357,-9.53293228149414,2.001316785812378,0.0065676746889948845,-0.006892034318298101,0.04018184170126915
1740479927.5901558,-0.8282825946807861,-9.54236125946045,1.965576410293579,0.12694799900054932,-0.006737554911524057,0.03969817981123924
1740479927.7270212,-0.8378071188926697,-9.535264015197754,1.972709059715271,0.06449039280414581,-0.008549822494387627,0.21984216570854187
1740479927.86829,-0.8520892262458801,-9.506768226623535,1.9871283769607544,0.007574442308396101,0.0557260736823082,0.010531717911362648
1740479928.0317833,-0.8402329087257385,-9.523427963256836,2.00591778755188,0.09720771014690399,-0.037694014608860016,-0.020324481651186943
1740479928.1689756,-0.8163933157920837,-9.542366981506348,1.9849048852920532,0.03658606484532356,-0.005989075638353825,0.07007729262113571
1740479928.310053,-0.8402037024497986,-9.532936096191406,1.9942610263824463,0.03776048123836517,0.02491813153028488,-0.020939473062753677
1740479928.462694,-0.8211640119552612,-9.542366027832031,1.9798418283462524,-0.022672737017273903,0.024650687351822853,-0.021466484293341637
1740479928.5988488,-0.8045086860656738,-9.52325439453125,1.977464199066162,-0.11130766570568085,0.1494569033384323,-0.05111248046159744
1740479928.7342603,-0.8116953372955322,-9.542397499084473,2.0130505561828613,0.03638904541730881,-0.005784743465483189,0.03648927062749863
1740479928.8969555,-0.821192741394043,-9.52573299407959,1.9987852573394775,0.09374623000621796,-0.008200055919587612,0.24524830281734467
1740479929.034469,-0.8022094964981079,-9.551957130432129,2.0441129207611084,-0.11294543743133545,0.11524530500173569,0.03719126805663109
1740479929.1808658,-0.8117490410804749,-9.499638557434082,2.063133716583252,-0.020703040063381195,0.17394691705703735,-0.08163872361183167
1740479929.358503,-0.8022653460502625,-9.513934135437012,2.0844547748565674,0.10120532661676407,0.4676828682422638,-0.1365293264389038
1740479929.5674734,-0.7974787354469299,-9.513882637023926,2.0655112266540527,0.0712042823433876,0.7043941020965576,-0.07520399987697601
1740479929.744991,-0.8164182305335999,-9.551894187927246,1.9893519878387451,0.37293416261672974,0.7365657687187195,-0.10622066259384155
1740479929.9337344,-0.8329349160194397,-9.477917671203613,1.882361650466919,0.14016219973564148,1.203516960144043,-0.43266814947128296
1740479930.1427124,-0.8118743300437927,-9.54268741607666,2.1581592559814453,-0.5588029623031616,0.9497272372245789,-0.10141219198703766
1740479930.3386433,-0.9236074090003967,-9.552448272705078,2.09143328666687,-0.8309592604637146,0.885636568069458,-0.07070568203926086
1740479930.543857,-0.8520877957344055,-9.544857025146484,1.9822962284088135,-0.28747767210006714,1.0129514932632446,-0.07215946912765503
1740479930.7486546,-0.8520814180374146,-9.552009582519531,1.9848278760910034,0.1279546171426773,0.45624762773513794,0.043218374252319336
1740479930.9460196,-0.8187808394432068,-9.568535804748535,1.9726320505142212,-0.11588392406702042,0.08231160044670105,-0.01778966747224331
1740479931.1365845,-0.8235591053962708,-9.523358345031738,1.9965616464614868,-0.11496243625879288,0.08352439105510712,-0.07773908227682114
1740479931.326475,-0.816463828086853,-9.544801712036133,2.017728567123413,-0.05675274133682251,0.050689127296209335,0.0417703352868557
1740479931.519805,-0.7974168062210083,-9.54475212097168,2.020414352416992,0.03468355908989906,0.17621232569217682,0.0720878392457962
1740479931.6994245,-0.8211036920547485,-9.542271614074707,1.9322905540466309,-0.025343189015984535,0.05228740721940994,-0.04828207567334175
1740479931.9057508,-0.7831610441207886,-9.5375394821167,2.0152740478515625,0.15329961478710175,0.050100650638341904,0.009769097901880741
1740479932.0895383,-0.7974348664283752,-9.530492782592773,2.034679651260376,-0.055599749088287354,0.1714591681957245,0.011289669200778008
1740479932.267115,-0.8046137094497681,-9.528133392333984,2.0412731170654297,-0.05330260843038559,0.38162657618522644,-0.13689467310905457
1740479932.510944,-0.8046003580093384,-9.532933235168457,2.0536231994628906,0.03606163337826729,0.37025687098503113,-0.07462956756353378
1740479932.7548375,-0.871212363243103,-9.521254539489746,2.0560007095336914,0.031339988112449646,0.16665299236774445,-0.07373261451721191
1740479932.9331698,-0.840289294719696,-9.540157318115234,2.038972854614258,-0.1139405220746994,0.5248041749000549,-0.30654335021972656
1740479933.1181173,-0.8189623355865479,-9.502105712890625,2.100712537765503,0.06020890548825264,0.6909878849983215,-0.003201758023351431
1740479933.3184347,-0.8021633625030518,-9.456603050231934,1.9963306188583374,-0.15096965432167053,0.59465491771698,-0.0019685218576341867
1740479933.5074778,-0.7333625555038452,-9.551899909973145,2.136453151702881,-0.24444745481014252,0.46826186776161194,0.147640660405159
1740479933.6874473,-0.8520594835281372,-9.537591934204102,1.929373860359192,0.1459139734506607,0.2833358943462372,0.08512842655181885
1740479933.872452,-0.8687736392021179,-9.492557525634766,2.0011627674102783,-0.1247786357998848,0.22253431379795074,0.05594431981444359
1740479934.0916734,-0.9352867007255554,-9.509278297424316,1.9177939891815186,-0.13935165107250214,-1.3289754390716553,0.10777904093265533
1740479934.2700927,-0.906826913356781,-9.509272575378418,1.967337727546692,-0.18489514291286469,-2.111706495285034,0.7634504437446594
1740479934.4674873,-0.7689759135246277,-9.618623733520508,2.0963425636291504,-0.13580185174942017,-0.3703976571559906,0.5326226949691772
1740479934.6391199,-0.7024925351142883,-9.616188049316406,2.1840813159942627,-0.2516612708568573,2.0560333728790283,-0.5635824203491211
1740479934.824825,-0.785578191280365,-9.609018325805664,2.0340635776519775,0.3789009153842926,1.8715879917144775,-0.5670733451843262
1740479935.0136566,-0.9376242756843567,-9.49727725982666,1.8699345588684082,0.7153223752975464,0.006400247570127249,0.11140148341655731
1740479935.218192,-0.8522384166717529,-9.575982093811035,2.0744824409484863,-0.4152640998363495,-1.6425011157989502,0.2571154236793518
1740479935.5542502,-0.7619149684906006,-9.42819595336914,2.1484949588775635,-0.532039999961853,-1.6392747163772583,-0.012232108972966671
1740479935.9110773,-0.8117468953132629,-9.525790214538574,2.04618239402771,0.055903397500514984,0.4075874984264374,0.17612573504447937
1740479936.216225,-0.8545446395874023,-9.56398868560791,2.024707555770874,-0.08374848961830139,-1.3014496564865112,0.49749326705932617
1740479936.5127227,-0.7973341941833496,-9.389762878417969,1.924695611000061,0.42942363023757935,-4.524766445159912,0.5084472894668579
