timestamp,position_x,position_y,position_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1741258104.6507285,0.0,0.0,0.0,0.21168719232082367,-9.39871883392334,2.5931038856506348,0.021065691486001015,-0.04152034595608711,0.014769297093153
1741258104.7744637,0.0009844175074249506,-0.0003801551356445998,8.242361946031451e-05,0.20216087996959686,-9.379707336425781,2.5977821350097656,-0.10226374119520187,-0.10594094544649124,0.19481582939624786
1741258104.8337927,0.0009926061611622572,-0.000405492028221488,-5.099090776639059e-05,0.22595366835594177,-9.379660606384277,2.609978437423706,-0.07049775868654251,-0.04189890995621681,0.1350921243429184
1741258104.8899693,0.0008944064029492438,-0.00044381493353284895,-8.001999231055379e-05,0.1926504671573639,-9.389286041259766,2.6051464080810547,0.14062504470348358,-0.16435131430625916,0.01366585772484541
1741258104.951351,0.0006966473301872611,-0.00043970558908768,-7.617098890477791e-05,0.19025781750679016,-9.391687393188477,2.612201690673828,-0.007031426299363375,0.05249932035803795,-0.07456908375024796
1741258105.0125208,0.00022033143613953143,-0.0003954590647481382,-7.538257341366261e-05,0.19738632440567017,-9.394028663635254,2.6072158813476562,0.17166805267333984,-0.1030779629945755,-0.046136222779750824
1741258105.070292,4.450212509254925e-05,-0.00041108904406428337,-0.00011384731624275446,0.21878431737422943,-9.374926567077637,2.6167261600494385,-0.03867863491177559,0.050356898456811905,0.04566066712141037
1741258105.1281643,-0.00013509206473827362,-0.0003957269072998315,-0.00015283352695405483,0.19503065943717957,-9.415459632873535,2.600313663482666,-0.12805859744548798,-0.04045013710856438,-0.07446715235710144
1741258105.189035,-0.00024004802980925888,-0.00038578605744987726,-0.0001791772519936785,0.20688854157924652,-9.391646385192871,2.62155818939209,-0.0664420947432518,0.021907823160290718,-0.13419727981090546
1741258105.244341,-0.0003279644879512489,-0.00037727688322775066,-0.00020191837393213063,0.19741816818714142,-9.391607284545898,2.5858945846557617,0.051667794585227966,-0.040273141115903854,0.014816992916166782
1741258105.304251,-0.00040666694985702634,-0.00036963517777621746,-0.00022236653603613377,0.19026295840740204,-9.384563446044922,2.619565486907959,-0.03677964210510254,0.05447358265519142,0.015736516565084457
1741258105.362251,-0.0004777996800839901,-0.0003627253172453493,-0.0002408592845313251,0.21402350068092346,-9.393996238708496,2.6191039085388184,0.05252101272344589,-0.009140736423432827,0.015282800421118736
1741258105.4208052,-0.0005421759560704231,-0.00035647142794914544,-0.0002575969265308231,0.22110126912593842,-9.382149696350098,2.6618223190307617,-0.09621287882328033,0.14579805731773376,-0.043070487678050995
1741258105.4759262,-0.0006004479946568608,-0.0003508104709908366,-0.00027274771127849817,0.1356177181005478,-9.40600299835205,2.538188934326172,-0.06729581952095032,-0.13245366513729095,-0.10484647750854492
1741258105.5293067,-0.0006531962426379323,-0.0003456861595623195,-0.0002864622510969639,0.2567846477031708,-9.384410858154297,2.6618223190307617,0.0223369337618351,-0.06998953968286514,-0.044754114001989365
1741258105.5892115,-0.0007009441033005714,-0.0003410475910641253,-0.00029887675191275775,0.17841067910194397,-9.396377563476562,2.559587001800537,-0.037931617349386215,-0.10110358893871307,-0.01449195109307766
1741258105.6461034,-0.000744165969081223,-0.00033684875234030187,-0.0003101144393440336,0.2639458477497101,-9.37484359741211,2.6500887870788574,0.08141621947288513,0.05398041382431984,0.16577434539794922
1741258105.703257,-0.0007832905976101756,-0.0003330479084979743,-0.00032028689747676253,0.16645900905132294,-9.40603256225586,2.6047611236572266,-0.12794111669063568,-0.00854052510112524,0.0465029701590538
1741258105.758192,-0.0008187064668163657,-0.00032960737007670105,-0.0003294950583949685,0.19974884390830994,-9.38691234588623,2.6239356994628906,0.11271629482507706,-0.09909169375896454,0.015038915909826756
1741258105.8097801,-0.0008507651509717107,-0.00032649296917952597,-0.00033783033723011613,0.20928119122982025,-9.389244079589844,2.614502429962158,0.08256346732378006,0.02420184575021267,0.1355932652950287
1741258105.864913,-0.0008797850459814072,-0.000323673797538504,-0.00034537550527602434,0.20927345752716064,-9.377341270446777,2.616802930831909,-0.005608038976788521,0.02566596306860447,-0.044160544872283936
1741258105.9223077,-0.0009060538723133504,-0.00032112185726873577,-0.0003522054466884583,0.18551376461982727,-9.403597831726074,2.6051464080810547,-0.12710823118686676,0.025169724598526955,0.04604634642601013
1741258105.9792666,-0.0009298326913267374,-0.00031881179893389344,-0.0003583879442885518,0.18548883497714996,-9.375022888183594,2.609593391418457,-0.06837132573127747,-0.19209054112434387,-0.015369611792266369
1741258106.0338895,-0.0009513574186712503,-0.00031672074692323804,-0.0003639844071585685,0.20690619945526123,-9.391599655151367,2.600005626678467,-0.06687899678945541,-0.16063006222248077,-0.10486238449811935
1741258106.0882745,-0.0009708417346701026,-0.00031482792110182345,-0.0003690503363031894,0.19259582459926605,-9.39411449432373,2.640655517578125,-0.12409960478544235,-0.0340355783700943,-0.22372472286224365
1741258106.1442804,-0.0009884791215881705,-0.00031311449129134417,-0.00037363608134910464,0.19499537348747253,-9.384530067443848,2.6167261600494385,-0.09745214134454727,-0.09828522056341171,0.01551520824432373
1741258106.2020135,-0.00100444455165416,-0.0003115634899586439,-0.00037778710247948766,0.19975876808166504,-9.396393775939941,2.604684352874756,0.05259815603494644,-0.03660625219345093,0.10471409559249878
1741258106.261088,-0.0010188965825363994,-0.0003101595211774111,-0.00038154463982209563,0.19735406339168549,-9.386907577514648,2.6212501525878906,0.053794316947460175,-0.09720738977193832,-0.045534536242485046
1741258106.318239,-0.0010319787543267012,-0.0003088886442128569,-0.00038494597538374364,0.20687909424304962,-9.403548240661621,2.621403932571411,-0.008354822173714638,-0.06695432215929031,0.13468925654888153
1741258106.380179,-0.0010438207536935806,-0.0003077382280025631,-0.0003880249278154224,0.20691004395484924,-9.417825698852539,2.612201690673828,-0.004919710569083691,0.09050863981246948,-0.014330570586025715
1741258106.4496644,-0.001054540160112083,-0.00030669686384499073,-0.0003908119979314506,0.2164066880941391,-9.389209747314453,2.611893653869629,-0.06647888571023941,-0.06594323366880417,-0.015063525177538395
1741258106.507083,-0.0010642434936016798,-0.0003057542198803276,-0.00039333486347459257,0.1997716724872589,-9.379740715026855,2.6097471714019775,-0.09561268240213394,-0.1259787678718567,-0.10501362383365631
1741258106.5650604,-0.001073027029633522,-0.0003049009246751666,-0.00039561858284287155,0.211674302816391,-9.401083946228027,2.588040828704834,-0.006279118359088898,-0.09640368074178696,-0.015348045155405998
1741258106.6185846,-0.001080977963283658,-0.00030412853811867535,-0.00039768582792021334,0.20213808119297028,-9.389259338378906,2.611970901489258,-0.0054412661120295525,-0.0027530118823051453,0.015016958117485046
1741258106.6755204,-0.0010881751077249646,-0.00030342937679961324,-0.0003995570878032595,0.1998043656349182,-9.393959045410156,2.5763070583343506,0.11431215703487396,-0.12556059658527374,-0.01626022346317768
1741258106.7263384,-0.0010946900583803654,-0.00030279645579867065,-0.0004012509889435023,0.20929884910583496,-9.391579627990723,2.5929503440856934,0.11324950307607651,-0.15662610530853271,0.04370075836777687
1741258106.778815,-0.001100587542168796,-0.00030222354689612985,-0.0004027843242511153,0.1973927766084671,-9.40594482421875,2.6097471714019775,0.05458893999457359,0.06071283295750618,0.07500172406435013
1741258106.8316176,-0.001105925883166492,-0.0003017049457412213,-0.0004041723150294274,0.20453031361103058,-9.393983840942383,2.597628116607666,-0.03425118327140808,0.029892686754465103,-0.07481031864881516
1741258106.8871973,-0.0011107581667602062,-0.0003012355009559542,-0.00040542869828641415,0.20930011570453644,-9.405856132507324,2.5881175994873047,-0.18439891934394836,0.06059528514742851,-0.104209765791893
1741258106.9530957,-0.0011151324724778533,-0.0003008105559274554,-0.0004065660177730024,0.1878470778465271,-9.38935375213623,2.6335229873657227,-0.03420790284872055,-0.03011433035135269,-0.13526679575443268
1741258107.032458,-0.001119091990403831,-0.0003004258906003088,-0.00040759550756774843,0.1854797899723053,-9.40361213684082,2.6167261600494385,-0.0062449839897453785,-0.06270351260900497,-0.01554512046277523
